牌号,HC220l,,,,,,,,,,,,,,,
欧标钢号,1.0346,,,,,,,,,,,,,,,
对应标准,EN 10268-2006 由冷成形高弯曲强度冷轧钢薄平板制品.交付技术条件,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Ti,,,,,,,,,,
最小值,-,-,-,-,-,-,,,,,,,,,,
最大值,0.07,0.5,0.5,0.05,0.025,0.05,,,,,,,,,,
牌号,T13,,,,,,,,,,,,,,,
中国ISC,T00130,,,,,,,,,,,,,,,
对应标准,GB /T 1299-2014 工模具钢,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,刃具模具用非合金钢,,,,,,,,,,,,,,,
Unnamed: 0,成分,C,Si,Mn,P,S,Cr,Ni,Cu,,,,,,,
T13,最小值,1.25,-,-,-,-,-,-,-,,,,,,,
T13,最大值,1.35,0.35,0.4,0.03,0.03,0.25,0.25,0.25,,,,,,,
牌号,E5518-P2,,,,,,,,,,,,,,,
对应标准,GB /T 5117-2012 非合金钢及细晶粒钢焊条,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,熔敷金属,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,Ni,Mo,V,,,,,,,
最小值,-,-,0.9,-,-,-,-,-,-,,,,,,,
最大值,0.12,0.8,1.7,0.03,0.03,0.2,1,0.5,0.05,,,,,,,
抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,,,,,,,,,,,,,,
≥550,≥460,≥17,,,,,,,,,,,,,,
牌号,E57XX-G,,,,,,,,,,,,,,,
对应标准,GB /T 5117-2012 非合金钢及细晶粒钢焊条,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,熔敷金属,,,,,,,,,,,,,,,
说明,牌号中 XX 代表焊条的药皮类型。,,,,,,,,,,,,,,,
抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,,,,,,,,,,,,,,
≥570,≥490,≥16,,,,,,,,,,,,,,
牌号,C45E4H,,,,,,,,,,,,,,,
其他名称,C45E4  C45E4HH4  C45E4HL4,,,,,,,,,,,,,,,
对应标准,ISO 683-1-1987 热处理钢、合金钢、易切钢 第1部分:直接淬火碳钢和低合金锻钢黑色产品,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,优质碳素结构钢,,,,,,,,,,,,,,,
说明,牌号后缀字母：H等级——标准淬透性带、HH等级——窄淬透性带、HL等级——窄淬透性带；,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,,,,,,,,,,,
最小值,0.42,0.1,0.5,-,-,,,,,,,,,,,
最大值,0.5,0.4,0.8,0.035,0.035,,,,,,,,,,,
牌号,10S20,,,,,,,,,,,,,,,
ISO数字牌号,4,,,,,,,,,,,,,,,
对应标准,ISO 683-9-1988 热处理钢、合金钢和易切削钢.第9部分:锻造易切削钢,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
性能,易切削性,,,,,,,,,,,,,,,
标签,表面硬化型易切削钢  硫系易切削钢,,,,,,,,,,,,,,,
说明,可制作螺栓、螺母、销钉、轴、管接头及火花塞外套等紧固件或标准件,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,,,,,,,,,,,
最小值,0.07,0.15,0.7,-,0.15,,,,,,,,,,,
最大值,0.13,0.4,1.1,0.06,0.25,,,,,,,,,,,
牌号,EH500,,,,,,,,,,,,,,,
对应标准,GB 712-2011 船舶及海洋工程用结构钢,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,超高强度结构钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,N,,,,,,,,,,
最小值,-,-,-,-,-,-,,,,,,,,,,
最大值,0.2,0.55,1.7,0.025,0.025,0.02,,,,,,,,,,
牌号,Q460qC,,,,,,,,,,,,,,,
对应标准,GB /T 714-2008 桥梁用结构钢,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,Ni,Cu,Mo,N,Ti ①,V ①,Nb ①,B,Al ②,
最小值,-,-,1,-,-,-,-,-,-,-,-,-,-,-,0.015,
最大值,0.18,0.55,1.8,0.03,0.02,0.8,0.7,0.55,0.35,0.012,0.03,0.08,0.06,0.004,-,
牌号,25,,,,,,,,,,,,,,,
对应标准,GOST 1050-1988 表面光洁的优质碳素结构钢棒料规格,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
性能,焊接性  渗碳性,,,,,,,,,,,,,,,
标签,优质碳素结构钢  镇静钢,,,,,,,,,,,,,,,
说明,相当于我国的25钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,Ni,Cu,As,,,,,,,
最小值,0.22,0.17,0.5,-,-,-,-,-,-,,,,,,,
最大值,0.3,0.37,0.8,0.035,0.04,0.25,0.3,0.3,0.08,,,,,,,
牌号,TDC,,,,,,,,,,,,,,,
对应标准,GB /T 18983-2017 淬火-回火弹簧钢丝,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
说明,耐中疲劳级钢丝，代号前缀字母TD，适用于一般强度离合器弹簧，悬架弹簧等。 TDC，常用其他代表性牌号：65、70、65Mn。,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,Ni,Cu,,,,,,,,
最小值,0.6,0.17,0.9,-,-,-,-,-,,,,,,,,
最大值,0.75,0.37,1.2,0.03,0.03,0.25,0.35,0.12,,,,,,,,
牌号,J430 Grade 3,,,,,,,,,,,,,,,
对应标准,SAE J 430-2007 非螺纹紧固件碳钢实心铆钉英制系列用机械和化学要求,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,,,,,,,,,,,
最小值,-,-,-,-,-,,,,,,,,,,,
最大值,0.3,0.25,1.65,0.04,0.05,,,,,,,,,,,
直径 d inch,抗拉强度σb ksi,屈服点σs ksi,延伸率δ %,硬度 HBW,,,,,,,,,,,,
d≥1/2,68~82,≥38,(试样L0=8inch)≥20,(HRB)76~85,,,,,,,,,,,,
牌号,J429 Grade 8.2,,,,,,,,,,,,,,,
对应标准,SAE J429-2011 外螺纹紧固件机械性质和材料要求,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,低碳硼钢,,,,,,,,,,,,,,,
说明,可用于公称直径1/4 ~ 1 的螺栓、螺钉。,,,,,,,,,,,,,,,
成分,C,Mn,P,S,B,,,,,,,,,,,
最小值,0.15,0.74,-,-,0.0005,,,,,,,,,,,
最大值,0.25,-,0.025,0.025,0.003,,,,,,,,,,,
Unnamed: 0,热处理或状态,抗拉强度σb ksi,屈服点σs ksi,延伸率δ %,断面收缩率ψ %,硬度 HBW,,,,,,,,,,
全尺寸试样,淬火、回火,≥150,,,,,,,,,,,,,,
机加工试样,淬火、回火,≥150,≥130,≥10,≥35,（HRC）≤58.6,,,,,,,,,,
美国UNS,G10350,,,,,,,,,,,,,,,
ASTM  型号或牌号,1035,,,,,,,,,,,,,,,
旧牌号,C1035,,,,,,,,,,,,,,,
对应标准,ASTM A 29/A 29M-05 热锻碳钢和合金棒材的标准,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
性能,冲击韧性  易切削性  焊接性  渗碳性,,,,,,,,,,,,,,,
说明,焊接性及冷应变塑性高，具有一定强度、硬度。塑性和韧性好。被切削性中等、淬透性、淬硬性差。淬火后低温回火后强韧性好。无回火脆性倾向。一般用于制造重型和中型机械中负荷不大的冷冲压件、小锻件和机械加工小零件如垫圈、销轴、螺栓、螺母等；进行渗碳或碳氮共渗处理后，可制造摩擦片、活塞销和不重要的齿轮；经正火处理，可用作 -20～475 ℃的压力容器锻件用钢。焊接件、热锻、热冲压件渗碳后用作耐磨件。,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cu,,,,,,,,,,
最小值,0.32,0.2,0.6,-,-,-,,,,,,,,,,
最大值,0.38,0.8,0.9,0.04,0.05,0.2,,,,,,,,,,
牌号,T13,,,,,,,,,,,,,,,
中国ISC,T00130,,,,,,,,,,,,,,,
对应标准,GB /T 1298-2008 碳素工具钢,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,优质钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,Ni,Cu,Mo,W,V,,,,,
最小值,1.25,-,-,-,-,-,-,-,-,-,-,,,,,
最大值,1.35,0.35,0.4,0.035,0.03,0.25,0.2,0.25,0.2,0.3,0.02,,,,,
牌号,SM55,,,,,,,,,,,,,,,
对应标准,YB /T 129-2017 塑料模具用钢模块,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,Ni,Cu,,,,,,,,
最小值,0.52,0.17,0.5,-,-,-,-,-,,,,,,,,
最大值,0.58,0.37,0.8,0.025,0.025,0.25,0.25,0.2,,,,,,,,
牌号,15SMn13,,,,,,,,,,,,,,,
欧标钢号,1.0725,,,,,,,,,,,,,,,
对应标准,EN 10277-3-1999 光亮钢产品技术交货条件 第3部分 高速切削钢,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,渗碳钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,,,,,,,,,,,
最小值,0.12,-,0.9,-,0.08,,,,,,,,,,,
最大值,0.18,0.4,1.3,0.06,0.18,,,,,,,,,,,
牌号,35B2,,,,,,,,,,,,,,,
欧标钢号,1.5511,,,,,,,,,,,,,,,
对应标准,EN 10269-1999 规定高温和/或低温性能的紧固件用钢和镍合金,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,调质型钢  锰-硼钢,,,,,,,,,,,,,,,
密度,7.85 g/cm3,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,B,Al,,,,,,,,,
最小值,0.32,-,0.5,-,-,0.0008,0.02,,,,,,,,,
最大值,0.39,0.4,0.8,0.03,0.035,0.005,-,,,,,,,,,
牌号,C42D,,,,,,,,,,,,,,,
欧标钢号,1.0541,,,,,,,,,,,,,,,
对应标准,EN 10016-2-1994 拉制和或冷轧用的非合金钢棒 一第2部分：般用途钢棒的特定要求,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,Ni,Cu,Mo,Al,,,,,,
最小值,0.4,0.1,0.5,-,-,-,-,-,-,-,,,,,,
最大值,0.45,0.3,0.8,0.035,0.035,0.2,0.25,0.3,0.05,0.01,,,,,,
美国UNS,G10210,,,,,,,,,,,,,,,
ASTM  型号或牌号,1021,,,,,,,,,,,,,,,
对应标准,ASTM A29M UNS-2012 热锻碳素钢和合金钢棒材一般要求标准规范,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,非硫处理碳素钢,,,,,,,,,,,,,,,
成分,C,Mn,P,S,更多,,,,,,,,,,,
最小值,0.18,0.6,-,-,①②③④⑤,,,,,,,,,,,
最大值,0.23,0.9,0.04,0.05,①②③④⑤,,,,,,,,,,,
对应标准,牌号,,,,,,,,,,,,,,,
ASTM A29/A29M-2005,牌号  G10210  ASTM  1021,,,,,,,,,,,,,,,
ASTM A29M UNS-2012,美国UNS  G10210  ASTM  1021,,,,,,,,,,,,,,,
牌号,E4340,,,,,,,,,,,,,,,
对应标准,GB /T 5117-2012 非合金钢及细晶粒钢焊条,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,熔敷金属,,,,,,,,,,,,,,,
成分,P,S,,,,,,,,,,,,,,
最小值,-,-,,,,,,,,,,,,,,
最大值,0.04,0.035,,,,,,,,,,,,,,
抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,,,,,,,,,,,,,,
≥430,≥330,≥20,,,,,,,,,,,,,,
牌号,E5016-CC,,,,,,,,,,,,,,,
对应标准,GB /T 5117-2012 非合金钢及细晶粒钢焊条,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,熔敷金属,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,Cu,,,,,,,,,
最小值,-,-,0.3,-,-,0.3,0.2,,,,,,,,,
最大值,0.12,0.9,1.4,0.03,0.03,0.7,0.6,,,,,,,,,
抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,,,,,,,,,,,,,,
≥490,≥390,≥20,,,,,,,,,,,,,,
牌号,CC15K,,,,,,,,,,,,,,,
旧牌号,A4Si,,,,,,,,,,,,,,,
对应标准,ISO 4954-1993 冷镦和冷挤压用钢,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
性能,锻压性,,,,,,,,,,,,,,,
标签,非热处理型冷镦钢  镇静钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,,,,,,,,,,,
最小值,0.12,0.15,0.3,-,-,,,,,,,,,,,
最大值,0.19,0.35,0.6,0.04,0.04,,,,,,,,,,,
抗拉强度σb Mpa,断面收缩率ψ %,,,,,,,,,,,,,,,
≤530,≥50,,,,,,,,,,,,,,,
牌号,ML45,,,,,,,,,,,,,,,
中国ISC,U40452,,,,,,,,,,,,,,,
对应标准,GB /T 6478-2015 冷镦和冷挤压用钢,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
性能,锻压性,,,,,,,,,,,,,,,
标签,优质碳素结构钢  铆螺钢,,,,,,,,,,,,,,,
说明,调质型冷镦和冷挤压用钢 强度高，冷变形塑性中等，可加工性较好。 用于制作螺栓、销轴，以及要求强度高的紧固件等 1、本标准适用于公称直径为5mm~60mm的热轧盘条和公称直径为12mm~100mm的热轧圆钢。 2、钢材交货状态：一般以热轧状态交货。经供需双方协商，并在合同中注明，也可以退火状态交货。,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,,,,,,,,,,,
最小值,0.43,0.1,0.6,-,-,,,,,,,,,,,
最大值,0.48,0.3,0.9,0.025,0.025,,,,,,,,,,,
直径 d mm,热处理或状态,抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,断面收缩率ψ %,硬度 HBW,,,,,,,,,,
d=25（试样直径）,经热处理（调质型钢热轧状态）,≥600,≥355,≥16,≥40,热轧状态≤229,,,,,,,,,,
牌号,L625M/X90M,,,,,,,,,,,,,,,
对应标准,GB /T 14164-2013 石油天然气输送管用热轧宽钢带,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
成分,C ①②,Si,Mn ②,P,S,Cr,Ni,Cu,Mo,更多,,,,,,
最小值,-,-,-,-,-,-,-,-,-,Nb+V+Ti≤0.15%,,,,,,
最大值,0.1,0.55,2.1,0.02,0.01,0.5,1,0.5,0.5,Nb+V+Ti≤0.15%,,,,,,
牌号,A563 Grade D,,,,,,,,,,,,,,,
对应标准,ASTM A563-2015 碳钢和合金钢螺母标准规范,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
成分,C,Mn,P,S,,,,,,,,,,,,
最小值,-,-,-,-,,,,,,,,,,,,
最大值,0.55,0.3,0.04,0.05,,,,,,,,,,,,
硬度 HBW,,,,,,,,,,,,,,,,
159~352,,,,,,,,,,,,,,,,
牌号,50Mn,,,,,,,,,,,,,,,
中国ISC,U21502,,,,,,,,,,,,,,,
对应标准,GB /T 699-2015 优质碳素结构钢,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
性能,强度  硬度  弹性,,,,,,,,,,,,,,,
说明,性能与50号相近，但其淬透性较高，热处理后强度、硬度、弹性均稍高于50号钢。焊接性差，具有过热敏感性和回火脆性倾向。 用作在高载荷工作下的零件、高耐磨零件，如齿轮、齿轮轴、摩擦盘、心轴、平板弹簧等。 本标准适用于公称直径或厚度不大于250mm热轧和锻制优质碳素结构钢棒材，经供需双方协商，也可提供公称直径或厚度大于250mm热轧和锻制优质碳素结构钢棒材。,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,Ni,Cu,,,,,,,,
最小值,0.48,0.17,0.7,-,-,-,-,-,,,,,,,,
最大值,0.56,0.37,1,0.035,0.035,0.25,0.3,0.25,,,,,,,,
直径（厚度） d mm,热处理或状态,抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,断面收缩率ψ %,硬度 HBW,冲击吸收能量KV2 J,,,,,,,,,
d=25(试样尺寸),正火+淬火+回火,≥645,≥390,≥13,≥40,未经热处理钢≤255,KU2≥31,,,,,,,,,
,,,,,,退火钢≤217,,,,,,,,,,
牌号,S355K2,,,,,,,,,,,,,,,
欧标钢号,1.0596,,,,,,,,,,,,,,,
对应标准,EN 10025-2-2004 结构钢的热轧产品 — 第二部分： 非合金结构钢的技术供货条件,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,非合金钢  镇静钢,,,,,,,,,,,,,,,
Unnamed: 0,成分,C ①,Si,Mn,P ④,S ④⑤,Cu ⑥,更多,,,,,,,,
厚度t≤16,最小值,-,-,-,-,-,-,⑦,,,,,,,,
厚度t≤16,最大值,0.2,0.55,1.6,0.025,0.025,0.55,⑦,,,,,,,,
Unnamed: 0,抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,,,,,,,,,,,,,
t＜3,510~680,≥355,见备注,,,,,,,,,,,,,
3＜t≤16,470~630,≥355,≥20,,,,,,,,,,,,,
16＜t≤40,470~630,≥345,≥20,,,,,,,,,,,,,
40＜t≤63,470~630,≥335,≥19,,,,,,,,,,,,,
63＜t≤80,470~630,≥325,≥18,,,,,,,,,,,,,
80＜t≤100,470~630,≥315,≥18,,,,,,,,,,,,,
100＜t≤150,450~600,≥295,≥18,,,,,,,,,,,,,
150＜t≤200,450~600,≥285,≥17,,,,,,,,,,,,,
200＜t≤250,450~600,≥275,≥17,,,,,,,,,,,,,
250＜t≤400,450~600,≥265,只用于J2和K2≥17,,,,,,,,,,,,,
美国UNS,G10950,,,,,,,,,,,,,,,
ASTM  型号或牌号,1095,,,,,,,,,,,,,,,
对应标准,ASTM A29M UNS-2012 热锻碳素钢和合金钢棒材一般要求标准规范,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
性能,锻压性,,,,,,,,,,,,,,,
标签,非硫处理碳素钢,,,,,,,,,,,,,,,
成分,C,Mn,P,S,更多,,,,,,,,,,,
最小值,0.9,0.3,-,-,①②③④⑤,,,,,,,,,,,
最大值,1.03,0.5,0.04,0.05,①②③④⑤,,,,,,,,,,,
牌号,C15E2C,,,,,,,,,,,,,,,
欧标钢号,1.1132,,,,,,,,,,,,,,,
对应标准,EN 10263-3-2001 冷拉钢杆、棒和丝.第3部分:交货技术条件,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,渗碳钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cu,,,,,,,,,,
最小值,0.13,-,0.3,-,-,-,,,,,,,,,,
最大值,0.17,0.3,0.6,0.025,0.025,0.25,,,,,,,,,,
牌号,E5015-N5,,,,,,,,,,,,,,,
对应标准,GB /T 5117-2012 非合金钢及细晶粒钢焊条,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,熔敷金属,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Ni,,,,,,,,,,
最小值,-,-,-,-,-,2,,,,,,,,,,
最大值,0.05,0.5,1.25,0.03,0.03,2.75,,,,,,,,,,
抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,,,,,,,,,,,,,,
≥490,≥390,≥20,,,,,,,,,,,,,,
牌号,Ck45,,,,,,,,,,,,,,,
德国W-Nr.,1.1191,,,,,,,,,,,,,,,
对应标准,DIN 17200-1987 调质钢材的供货技术条件,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,高级优质非合金钢,,,,,,,,,,,,,,,
说明,本标准适用于： ——半成品，例如：初轧坯、扁钢坯、棒料坯。 ——热轧钢 ——热轧或锻造钢棒（圆钢、四方钢、六角钢、八角钢和扁钢） ——热轧宽钢带 ——热轧或冷轧钢板和钢带 ——自由锻锻件和模锻锻件,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,,,,,,,,,,,
最小值,0.42,-,0.5,-,-,,,,,,,,,,,
最大值,0.5,0.4,0.8,0.035,0.03,,,,,,,,,,,
条件,热处理或状态,抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,断面收缩率ψ %,硬度 HBW,冲击吸收能量KV2 J,,,,,,,,,
钢材;所有尺寸,软化退火(G),,,,,≤207,,,,,,,,,,
钢材;d≤16,调质(V),700~850,≥500,≥14,≥35,,ISO-V≥25,,,,,,,,,
钢材;16<d≤40,调质(V),650~800,≥430,≥16,≥40,,≥25,,,,,,,,,
钢材;40<d≤100,调质(V),630~780,≥370,≥17,≥45,,≥25,,,,,,,,,
棒材;16<d≤100,正火(N),590~740,≥335,,≥17,,,,,,,,,,,
扁钢;d≤16,正火(N),580~770,≥340,,纵向≥17,,,,,,,,,,,
扁钢;16<d≤100,正火(N),580~770,≥305,,≥17,,,,,,,,,,,
扁钢;100<d≤160,正火(N),560~750,≥275,,≥15,,,,,,,,,,,
牌号,44SMn28,,,,,,,,,,,,,,,
对应标准,ISO 683-9-1988 热处理钢、合金钢和易切削钢.第9部分:锻造易切削钢,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
性能,易切削性,,,,,,,,,,,,,,,
标签,直接淬火型易切削钢  硫锰系易切削钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,,,,,,,,,,,
最小值,0.4,0.15,1.3,-,0.24,,,,,,,,,,,
最大值,0.48,0.4,1.7,0.06,0.33,,,,,,,,,,,
牌号,SWRCH12A,,,,,,,,,,,,,,,
对应标准,JIS G 3507-1-2005 冷打或冷镦用碳钢线材,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
性能,锻压性  焊接性,,,,,,,,,,,,,,,
标签,铝镇静钢,,,,,,,,,,,,,,,
说明,Cr含量不应该超过0.20%，此外，作为残留的元素Cu和Ni分别不应该超过0.30%和0.20%,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Al,,,,,,,,,,
最小值,0.1,-,0.3,-,-,0.02,,,,,,,,,,
最大值,0.15,0.1,0.6,0.03,0.035,-,,,,,,,,,,
牌号,25Mn,,,,,,,,,,,,,,,
中国ISC,U21252,,,,,,,,,,,,,,,
对应标准,GB /T 699-1999 优质碳素结构钢,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
性能,冲击韧性  易切削性  焊接性  淬透性,,,,,,,,,,,,,,,
说明,25Mn与25钢相比具有较高的强度和淬透性，冷变形时塑性好，焊接性中等，可切削性良好。热处理时有回火脆性倾向及过热敏感性。 适用于螺栓.螺母.螺钉.拉杆.小轴.刹车机齿轮。 本标准适用于直径或厚度不大于250mm的优质碳素结构钢棒材，经供需双方协商，也可提供直径或厚度大于250mm的优质碳素结构钢棒材。,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,Ni,Cu,,,,,,,,
最小值,0.22,0.17,0.7,-,-,-,-,-,,,,,,,,
最大值,0.29,0.37,1,0.035,0.035,0.25,0.3,0.25,,,,,,,,
直径（厚度） d mm,热处理或状态,抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,硬度 HBW,,,,,,,,,,,
d=25（试样直径）,正火或淬火+回火,≥490,≥295,≥22,未热处理钢≤207,,,,,,,,,,,
牌号,B500A,,,,,,,,,,,,,,,
对应标准,BS 4449-2005 钢筋混凝土用钢可焊钢筋棒料、卷材和开卷产品规范,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
成分,C,P,S,Cu,N,,,,,,,,,,,
最小值,-,-,-,-,-,,,,,,,,,,,
最大值,0.22,0.05,0.05,0.8,0.012,,,,,,,,,,,
牌号,35Mn,,,,,,,,,,,,,,,
中国ISC,U21352,,,,,,,,,,,,,,,
对应标准,GB /T 699-2015 优质碳素结构钢,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
性能,易切削性,,,,,,,,,,,,,,,
说明,强度及淬透性比30Mn高，可加工性良好，冷变形塑性中等，焊接性较差。宜调质处理后使用。 适用于转轴、螺栓、螺母、螺钉等，以及心轴.齿轮等。 本标准适用于公称直径或厚度不大于250mm热轧和锻制优质碳素结构钢棒材，经供需双方协商，也可提供公称直径或厚度大于250mm热轧和锻制优质碳素结构钢棒材。,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,Ni,Cu,,,,,,,,
最小值,0.32,0.17,0.7,-,-,-,-,-,,,,,,,,
最大值,0.39,0.37,1,0.035,0.035,0.25,0.3,0.25,,,,,,,,
直径（厚度） d mm,热处理或状态,抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,断面收缩率ψ %,硬度 HBW,冲击吸收能量KV2 J,,,,,,,,,
d=25(试样尺寸),正火+淬火+回火,≥560,≥335,≥18,≥45,未经热处理钢≤229,KU2≥55,,,,,,,,,
,,,,,,退火钢≤197,,,,,,,,,,
牌号,J1199 Class 9.8,,,,,,,,,,,,,,,
对应标准,SAE J1199-1978(R2001) 公制外螺纹钢制紧固件材料要求,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
Unnamed: 0,成分,C ②,P,S ①,,,,,,,,,,,,
中碳钢(适用于所有尺寸),最小值,0.28,-,-,,,,,,,,,,,,
中碳钢(适用于所有尺寸),最大值,0.55,0.048,0.058,,,,,,,,,,,,
公称直径,抗拉强度σb Mpa,硬度 HBW,,,,,,,,,,,,,,
M1.6~M16,,HRC(product)27~36,,,,,,,,,,,,,,
M1.6~M16 (全尺寸),≥900,,,,,,,,,,,,,,,
美国UNS,G10120,,,,,,,,,,,,,,,
ASTM  型号或牌号,1012,,,,,,,,,,,,,,,
对应标准,ASTM A29M UNS-2012 热锻碳素钢和合金钢棒材一般要求标准规范,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
性能,锻压性,,,,,,,,,,,,,,,
标签,非硫处理碳素钢,,,,,,,,,,,,,,,
成分,C,Mn,P,S,更多,,,,,,,,,,,
最小值,0.1,0.3,-,-,①②③④⑤,,,,,,,,,,,
最大值,0.15,0.6,0.04,0.05,①②③④⑤,,,,,,,,,,,
牌号,E5515-3M3,,,,,,,,,,,,,,,
对应标准,GB /T 5117-2012 非合金钢及细晶粒钢焊条,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,熔敷金属,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Ni,Mo,,,,,,,,,
最小值,-,-,1,-,-,-,0.4,,,,,,,,,
最大值,0.12,0.8,1.8,0.03,0.03,0.9,0.65,,,,,,,,,
抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,,,,,,,,,,,,,,
≥550,≥460,≥17,,,,,,,,,,,,,,
美国UNS,G10300,,,,,,,,,,,,,,,
ASTM  型号或牌号,1030,,,,,,,,,,,,,,,
对应标准,ASTM A29M UNS-2012 热锻碳素钢和合金钢棒材一般要求标准规范,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,非硫处理碳素钢,,,,,,,,,,,,,,,
说明,可用于制作紧固件等,,,,,,,,,,,,,,,
成分,C,Mn,P,S,更多,,,,,,,,,,,
最小值,0.28,0.6,-,-,①②③④⑤,,,,,,,,,,,
最大值,0.34,0.9,0.04,0.05,①②③④⑤,,,,,,,,,,,
牌号,C2C,,,,,,,,,,,,,,,
欧标钢号,1.0314,,,,,,,,,,,,,,,
对应标准,EN 10263-2-2001 冷镦和冷挤压用钢棒、杆和丝.第2部分:冷加工后不热处的钢的交货技术条件,,,,,,,,,,,,,,,
